frame_idx,velocity_magnitude
0,0.0
1,1.5622292224396537
2,2.419021783488702
3,3.9716931761265992
4,4.566232238477618
5,3.44965450839819
6,2.5825329574912748
7,1.8486271975097435
8,1.2619054405265329
9,1.2585289494944412
10,2.2300538654630073
11,3.3209024142373647
12,4.892628622499704
13,5.526728422580724
14,6.382604089147084
15,5.269946392387017
16,4.640600661705386
17,4.13218521838508
18,8.907769403258628
19,10.432772803407834
20,11.111986495017383
21,9.214264045687093
22,11.65587361965141
23,11.776672762269408
24,11.300305771768265
25,8.885394653197789
26,12.065549160626864
27,7.019517329178968
28,9.803893628603051
29,7.219085890012553
30,8.408478349427371
31,7.85224917958521
32,4.503254190053986
33,5.313482994116617
34,9.041278811075694
35,7.967672900322963
36,7.966433840184781
37,9.39952314187394
38,10.077962774750029
39,10.165234919983169
40,9.090175984822109
41,6.340830835762227
42,5.14506509414876
43,7.543576537724547
44,5.996152484589939
45,6.8367938705822455
46,6.145015393764104
47,4.674181312535623
48,6.1405375069980686
49,8.394941199367887
50,5.232850838195173
51,4.062145625952
52,5.784078739298057
53,6.117749279236329
54,5.837533366090498
55,4.775769344277658
56,3.91044840497745
57,6.3405310388348655
58,9.503688069685005
59,11.117587509783695
60,10.639613247276799
61,8.061796776699577
62,6.264215771702555
63,4.433191187748691
64,3.278381622807831
65,1.2577803866206068
66,1.0997224813151572
67,1.0606220980074719
68,2.009581946419369
69,2.791844123835259
70,1.8962898861903899
71,1.101585203845844
72,1.7774911847890589
73,0.6769603567887655
74,1.0936765431827307
75,2.032988266870042
76,2.7312708612123355
77,1.4497968825571739
78,2.138871421876006
79,2.853207378908565
80,2.153389302424449
81,2.3341718951903676
82,2.0032204116393273
83,3.3099722737072703
84,3.4233275112862316
85,3.887990586481498
86,3.8757686455730176
87,1.841728564674475
88,2.3953209228490957
89,2.5303126629887807
90,2.1012986622488588
91,2.685875579804557
92,4.391020399283727
93,5.245997785971937
94,3.6116896479810667
95,2.453156564818769
96,2.7859524170733696
97,2.5236623370920896
98,2.2770585984367315
99,2.3255583971819775
100,3.160299684457947
101,2.951546970215075
102,2.377370693963196
103,1.400585452294309
104,1.651574168292582
105,1.9367076674174817
106,2.5554008814446862
107,1.6939350143640608
108,1.7820070898315017
109,1.9191473482615382
110,1.600724524156065
111,2.12033128265939
112,3.2095870205863264
113,3.1350269137758056
114,1.8354718046414569
115,1.3425048387271694
116,1.8718833530440702
117,2.688715388699272
118,3.5933187269238354
119,5.595517283885805
120,6.119538223917143
121,4.417861519948137
122,2.249079231017807
123,2.3047534239872327
124,2.7826837458382343
125,3.9066648266449335
126,6.494998846468248
127,7.10715626881979
128,5.721228007374208
129,3.340321862253673
130,1.8435527599550678
131,1.1185922379560014
132,2.5748798927800993
133,3.1191430305460965
134,3.04871738201253
135,2.006146883308708
136,1.75118217879849
137,2.2210186890559416
138,3.301614189082881
139,2.9818962363306647
140,2.6362777523610545
141,2.2604395551506236
142,1.6192643245454896
143,0.8361560389138223
144,2.5639854539192712
145,3.1669758722433343
146,3.4285257916185543
147,2.2429213467420475
148,1.8348342404465896
149,4.9161485806541885
150,9.126200682730984
151,14.617344420499125
152,13.230517943418606
153,13.418120234774102
154,11.927237974695402
155,9.502425604900337
156,5.736717769303369
157,6.672914503638086
158,9.713194781794003
159,13.868749602021893
160,12.96391947702797
161,12.00872812715028
162,9.505956317982845
163,6.667687049279775
164,4.320396007654597
165,2.6109212813092917
166,2.224510303424846
167,1.9078990536410234
168,1.6940592610798166
169,1.5666210096097828
170,1.7303504241394139
171,2.355426662966499
172,3.632627672911957
173,4.347231271810102
174,3.6997768972079332
175,2.269780389807706
176,2.4264890676287334
177,2.123215740961269
178,3.638724527909551
179,4.6494881201182885
180,6.483012071161297
181,5.455088475662556
182,3.857294879047346
183,2.1039209219131956
184,2.696971009278073
185,2.4555465878412854
186,2.860962372942668
187,3.0589102213097914
188,2.861748153361731
189,1.8870339431535241
190,1.6177782325780488
191,1.321276485493606
192,2.398177328923421
193,3.6988534095946957
194,3.589988768854523
195,4.106689885773336
196,3.666530909969133
197,3.4861608103987094
198,3.3423251311481224
199,3.4205037286619677
200,3.465697821297031
201,6.823015823933411
202,5.130052076629161
203,2.807839140343163
204,3.337714991770021
205,3.9924303929251317
206,4.57298630585336
207,5.2755401167800215
208,6.218613017772078
209,5.498193272589803
210,4.04076203453785
211,3.7249550068318587
212,5.100179659783195
213,5.684770969776838
214,5.833705254047551
215,5.432267565723099
216,4.7429994061444285
217,4.146380506242262
218,3.7633466250403362
219,3.5177668119064265
220,3.272023519685604
221,3.0993220445345595
222,3.2693908131689913
223,2.3615188963860647
224,2.666991472348535
225,3.9045458467995906
226,4.045290643241244
227,4.0214807403037005
228,2.919453752107192
229,1.6074977047005106
230,1.7295687394110135
231,2.3708407283684174
232,2.6710858966335156
233,2.060730815233451
234,3.1808463642492733
235,5.417125454518424
236,5.8165736438363105
237,5.371763628151062
238,4.790194841892038
239,4.5668623976003975
240,4.634527818560649
241,3.3316713980046284
242,2.095178440211137
243,1.2435865471976817
244,1.0886095149289226
245,2.4772635072023754
246,3.416671582262181
247,3.90874295006824
248,3.069547890103389
249,2.4449492375631627
250,2.8225877723664587
251,3.0554320575033262
252,2.397751910034744
253,3.152350801922568
254,2.241150477053204
