frame_idx,velocity_magnitude
0,0.0
1,1.1881176836025709
2,1.8418591229623398
3,2.8582727850177063
4,3.2420174144338083
5,2.73338559463034
6,2.5841847700372815
7,2.154878656298522
8,1.5075310025615518
9,1.5027650575941367
10,2.2234853577616476
11,3.414069123861944
12,4.310111036064292
13,4.451249607765087
14,5.053229524505272
15,4.700456293423795
16,5.888594094545967
17,6.029832251988659
18,6.902161419495846
19,8.062004881418408
20,8.838561276429747
21,7.786420496455055
22,8.804567425017442
23,9.026304897801086
24,8.410556604152825
25,7.090333976057181
26,8.903189414272488
27,5.491384518361525
28,7.1441751609224
29,7.764105784424558
30,8.431319509698955
31,5.823084887716743
32,3.8671002807921866
33,5.737130344000951
34,8.478000833064561
35,7.510044929495878
36,6.529529730113469
37,7.530020910013732
38,8.517985345307165
39,8.997990111080977
40,8.02603402367696
41,5.3983764244618895
42,4.48361499477961
43,6.406663120379409
44,5.776777897916341
45,5.686350038008539
46,4.087342687795421
47,4.224833646780024
48,5.910966787804237
49,7.130847704529709
50,4.484438938806825
51,3.281417748213191
52,5.550150080772896
53,5.9001522235695
54,5.453458112482927
55,5.063824622827724
56,4.574068405899292
57,5.507526979192366
58,7.004967215953147
59,8.156365717244732
60,8.043742740641965
61,7.03241171708933
62,6.312362200965391
63,4.957468996942058
64,3.820632584252158
65,2.2222069718233377
66,1.631556347181186
67,1.373382897706011
68,1.7047008571134552
69,2.308153256248872
70,1.5190602172332721
71,0.9152953583956898
72,1.5184403568533762
73,0.7627245199332651
74,1.3149330927088674
75,2.0047889788630426
76,2.342595147025847
77,1.5967229289379161
78,2.0771351759736527
79,2.4531086119499905
80,1.789759455800425
81,1.9901913342385043
82,2.325173383973709
83,3.3477103823040197
84,2.951965595480238
85,2.6520926695242473
86,2.7806954872073186
87,1.5163991926119782
88,1.8701365984589082
89,1.9760519888458297
90,1.9534817731882346
91,1.9704314101618656
92,3.0214477317800443
93,3.812911802315493
94,2.792021767131422
95,2.385675666687839
96,2.5523088350977465
97,2.0633921055413262
98,1.9753262111622985
99,2.087070908421447
100,2.471427424072183
101,2.2925958095372616
102,2.3885076468592885
103,2.0724930065782052
104,1.6181717167209455
105,1.4355316277793957
106,2.0056207392925827
107,1.4576546784503757
108,1.5278121801542428
109,1.6556509491168376
110,1.5170635967076573
111,1.6487385936834946
112,2.172048883994757
113,2.1536864469687877
114,1.55391286112208
115,1.5656770513001308
116,1.6993668323465314
117,2.8280602877512817
118,3.373525540952509
119,4.058208379864725
120,4.179993922052662
121,3.078565334758328
122,1.8397776194077824
123,1.902487710910942
124,2.1590851686828487
125,2.862262586524311
126,4.481916075302188
127,4.8523665521133665
128,4.16817375327737
129,3.0177425835338147
130,2.296828085697322
131,1.4490083504730542
132,1.9925699621673902
133,2.242065095086234
134,2.366271028176592
135,1.9526519977879537
136,1.6364295258263166
137,1.8127775521752412
138,2.165955866439439
139,2.0508080501643633
140,1.814064207063931
141,1.5982909609284461
142,1.3054516230266515
143,0.8665947451707241
144,1.811754618990479
145,2.1718493645875125
146,2.3147581668289234
147,3.6142727680943403
148,5.001260772922107
149,6.597842390193129
150,8.937071841573843
151,12.131095376880948
152,10.862327480732999
153,9.715234141300758
154,7.933370870137689
155,6.173804793061366
156,3.797532977073825
157,4.374677745708189
158,6.382169981936647
159,9.03265367846905
160,9.85665842298435
161,10.1371429086887
162,8.544874956914155
163,6.870024094188603
164,5.381506817622394
165,3.8094348326812573
166,2.6169275562437226
167,1.7400278543053531
168,1.6917408779225582
169,2.1923345823635545
170,2.5446702078973
171,2.4566092704961084
172,2.8612407383416247
173,3.2590627053442134
174,2.982330186638841
175,1.9670045264141804
176,1.9080710084336203
177,1.8870106901474606
178,2.776229202064635
179,3.0533430152407215
180,4.148012078506883
181,3.7608205228295604
182,3.1200185942760745
183,2.4323604641846175
184,2.493337429648049
185,1.9374667289525653
186,2.205424029521086
187,2.33183388593135
188,2.3921291720644926
189,1.6512733533237687
190,1.5236671864094486
191,1.0657214406904856
192,2.1093702665468905
193,3.139838233278115
194,3.2017527422297234
195,3.307749981892094
196,2.75316755539939
197,3.017085230158744
198,3.107513912608434
199,3.3350812955151783
200,3.4710547262994944
201,5.778139567668079
202,4.53710817829245
203,2.566450593939023
204,2.740825692383738
205,3.1672044520716627
206,3.443872097353181
