frame_idx,velocity_x,velocity_y,velocity_z,velocity_magnitude
0,0.0,0.0,0.0,0.0
1,1.1602699999999913,-0.20565750000000094,0.4,1.2443960302918964
2,0.33050250000000575,0.05570499999999754,-1.175,1.2218674025978653
3,1.1666525000000036,0.13490999999999645,-0.4,1.240676736243675
4,2.902352499999995,-0.4473674999999986,2.075,3.595749256318142
5,2.503634999999997,-0.2977175000000017,2.825,3.786482394390767
6,2.576182499999993,0.007817500000001587,1.775,3.128482441474215
7,0.5372450000000015,0.8344299999999976,0.075,0.9952540454200614
8,-0.7082200000000001,0.5147625000000005,-0.7,1.1209620866943941
9,-0.37493500000000496,0.5016924999999987,0.875,1.0760560481597845
10,-1.379305000000005,1.3206024999999983,1.525,2.443787684319417
11,-2.6807574999999986,1.1585324999999984,1.0,3.0868524952388783
12,-1.7545775000000048,1.2379999999999995,4.15,4.672653015526219
13,-1.727027499999997,1.407197500000001,4.225,4.776343139867831
14,-1.3692699999999944,1.4070975000000003,4.325,4.749784069555819
15,-1.314692500000001,2.1799724999999994,1.85,3.146934455992451
16,-0.18827499999999872,2.9788050000000026,4.025,5.01092323865074
17,1.329152499999998,3.1530175000000016,2.35,4.150983705528426
18,3.7952619999999913,6.228121999999996,13.89000000000001,15.688391163389833
19,2.6925100000000044,4.415080000000003,-1.05,5.276840106209402
20,2.3782350000000063,3.282382500000003,-3.65,5.454588581325937
21,0.6872900000000015,2.5895725,-6.25,6.8000553877785626
22,-1.3708225000000027,2.069817500000002,-10.425,10.71652573410863
23,-1.7837450000000046,2.280487500000001,-9.3,9.74024483586944
24,-1.2930650000000015,2.9053200000000006,-6.625,7.348709165331352
25,0.7642025000000047,3.5474175000000003,0.5,3.6630829065573316
26,1.4729199999999991,2.8973749999999967,0.975,3.3933611975480855
27,1.1397025000000098,2.2463825000000015,0.625,2.5953383449586163
28,-1.021291999999994,-0.9782870000000002,-12.840000000000009,12.917650049588477
29,-0.10466249999999491,0.35876249999999743,0.3,0.4792335237778103
30,0.5776549999999929,0.6759424999999964,1.55,1.7869201331708244
31,1.5809225000000027,1.2038175000000024,2.05,2.8549943124833916
32,1.4661450000000058,1.1723225000000013,1.125,2.1885031882616186
33,1.2259574999999985,0.9963375000000013,3.0,3.3905250634249113
34,-1.3158975000000055,1.294127499999999,3.25,3.7374927714662554
35,-3.9258258333333402,-1.1454133333333316,1.5416666666666514,4.370448065010755
36,-5.651202499999999,-4.001137500000001,-0.375,6.934393700238869
37,-5.72414500000001,-3.8052850000000005,2.075,7.179948113478963
38,-6.383589999999998,-3.177917499999998,0.6,7.156073010031844
39,-5.034765000000005,-3.033937499999999,1.725,6.126112989419252
40,-5.407959999999997,-1.4775575000000003,-1.475,5.796967528579596
41,-5.719629999999995,-1.6699700000000006,-1.225,6.08305779504025
42,-3.3001525000000016,-0.02706500000000176,2.5,4.140258329800359
43,-0.5669050000000027,1.6419824999999946,3.425,3.84032717477707
44,0.811869999999999,1.4715174999999987,-0.125,1.6852660471587995
45,1.689655833333336,1.8546133333333301,-1.7666666666666515,3.0684912518053875
46,1.0397175000000005,3.290017500000002,0.2,3.456186862730734
47,0.4197924999999998,2.441720000000001,-0.8,2.603501930373061
48,1.370392499999997,2.0661974999999986,-0.075,2.4804783234413654
49,0.9894274999999993,1.5188274999999976,-3.4,3.8530252727580816
50,2.2170324999999935,-0.6009424999999993,-0.2,2.305724396878879
51,2.7025099999999953,-0.11803750000000264,1.15,2.9393865263871346
52,2.361727499999995,-1.3604175000000027,1.625,3.1731872870290028
53,1.4028175000000034,-2.381409999999994,0.9,2.906718171134971
54,1.0577324999999973,-4.105564999999999,1.5,4.497161550442816
55,0.2700008333333358,-3.8994699999999964,1.3333333333333486,4.129956962085499
56,-0.4295175000000029,-4.3635125000000015,0.8,4.45698627106507
57,-0.6140625,-3.633355000000003,0.7,3.7507787604617886
58,-0.27933249999999815,-3.7748825000000013,3.925,5.452833165828798
59,-0.9595075000000065,-3.165067499999998,6.825,7.584123675291201
60,-1.226789999999994,-2.4214575,8.5,8.92291825180564
61,-0.921022499999998,-2.6830449999999986,6.525,7.114958743206544
62,-1.2580024999999977,-2.3276825000000003,4.55,5.263380673180736
63,-2.6201874999999974,-2.879992500000003,2.775,4.78125133570831
64,-2.0281699999999945,-1.953815,3.1,4.188181777707957
65,-1.7930058333333363,-1.7489450000000033,1.1916666666666516,2.7737606197790017
66,0.6584525000000042,-0.5982274999999987,0.725,1.1476327097606203
67,1.1381925000000024,-0.8565325000000001,-0.275,1.4507774090509218
68,0.7721024999999997,-1.1494124999999968,-2.55,2.9016876754162384
69,-0.24494583333333253,-0.4499524999999977,-1.2583333333333484,1.3586237489832953
70,-0.3175016666666693,0.06824500000000455,-2.5916666666666517,2.6119343022886596
71,-0.3632599999999968,-0.10383249999999862,0.8,0.8847253899692534
72,0.12233249999999884,-0.06951249999999902,1.2,1.208220686883195
73,0.21710499999999797,-0.268180000000001,-0.1,0.35924238812395126
74,-0.13984500000000252,-0.5719699999999989,-0.6,0.8406582569183505
75,0.566397500000005,-0.9629599999999954,-2.125,2.400775518370313
76,0.3849525000000028,-0.8306074999999993,-2.525,2.685837345468355
77,0.6843975,-0.4817799999999977,-1.425,1.6526151719036855
78,0.22164750000000027,0.10855250000000183,0.4,0.4700119780521562
79,0.6889033333333373,0.08035999999999603,-1.5999999999999772,1.7438593785846697
80,-0.019715833333327736,0.15132249999999486,0.5916666666666515,0.6110291789552299
81,-0.300684166666673,1.1991549999999989,-0.5666666666666516,1.3599613204867715
82,-0.7231425000000001,-0.5644000000000006,-1.6,1.8443108293631665
83,-0.23004999999999426,-1.3423149999999993,-3.775,4.0131480861943025
84,-0.09341250000000514,-0.5951475000000016,-4.65,4.688861955945441
85,-0.18020250000000146,-0.5664200000000023,-1.775,1.8718786171667898
86,-0.47699000000000635,0.20571999999999946,0.5,0.7209994303049108
87,-0.9001874999999984,0.5366299999999995,1.3,1.6698231319682473
88,-0.662035000000003,0.4525874999999985,0.5,0.9450533246231414
89,-0.303389999999996,-0.2674049999999994,1.5333333333333257,1.5857685951096663
90,0.620842499999992,-0.8650449999999978,-0.325,1.1132714232527647
91,1.2546916666666674,-1.0983524999999985,0.7666666666666515,1.8353220890178326
92,0.7542500000000019,1.4669000000000012,1.3,2.10016396324192
93,0.2115624999999909,2.0508250000000032,2.375,3.1450384531880147
94,0.5528775000000052,1.6701875000000002,2.85,3.3492834778744105
95,0.6779199999999946,1.0786275000000018,1.075,1.6669246564125946
96,0.8031274999999993,0.21662000000000034,-1.3,1.5433528454816317
97,0.6470900000000028,0.013077499999997143,-1.7,1.8190372423637327
98,0.9879875000000027,-0.2720675,-2.075,2.3142525844670683
99,0.9490749999999991,-0.13451499999999897,-1.475,1.7591084789887173
100,1.0696700000000021,0.007057499999999095,-0.8,1.3357558598809345
101,0.34855250000000526,-0.3009725000000003,-2.375,2.419235063199214
102,0.722422499999999,-1.4634100000000019,-2.1,2.6595982960977875
103,1.1876025000000028,-1.5650425000000012,-1.4,2.4124174026922685
104,0.6636025000000018,-1.5537699999999972,-2.45,2.9760829106236684
105,-0.5359024999999974,0.34859499999999743,-0.675,0.9296961673209402
106,-1.0842649999999936,0.7781674999999979,0.4,1.393260653388745
107,-0.43603500000000395,0.39828500000000133,0.725,0.9350842007274022
108,-0.8356999999999971,0.5243075000000005,1.175,1.5342482995122548
109,-0.8163850000000025,0.9150674999999978,0.875,1.50647203684013
110,-0.7561599999999998,0.8635249999999985,0.3,1.1863613999220461
111,-0.25573250000000486,1.0238824999999991,1.175,1.5793541355131535
112,-0.07774499999999876,0.9492550000000023,1.2,1.5320343795261266
113,-0.8201474999999959,0.9958250000000021,0.8,1.517995175348475
114,-0.14852750000000015,0.8571374999999989,2.05,2.2269362613605486
115,0.1373100000000022,0.9542024999999995,0.20833333333332577,0.9862855696419898
116,-0.22644000000000802,-0.11353749999999821,-0.275,0.3738861290637207
117,-1.0291425000000003,-0.36637749999999586,-3.75,3.90587592708889
118,-1.1359000000000037,-0.9816700000000026,-5.175,5.388373576405037
119,-0.40079000000000065,-2.0642725000000013,-4.275,4.764187084735051
120,0.15517250000000332,-1.8579875000000015,-2.05,2.771046021796193
121,0.952695,-1.8972550000000012,-0.6,2.2061741313980647
122,1.0225374999999985,-1.286110000000002,-0.3,1.6702280895153967
123,0.5392249999999933,-0.3999124999999992,0.2,0.7004952592853446
124,0.6069900000000018,0.16103499999999826,2.65,2.723392944715287
125,0.8227075000000014,-1.239009999999999,2.891666666666674,3.2517271597979134
126,1.2688175000000057,-0.16892249999999934,1.7,2.1280114330784303
127,1.5235149999999975,0.3244199999999978,3.325,3.6717803980664465
128,2.5610508333333373,1.3799299999999988,4.175,5.088596385627119
129,1.0978124999999976,1.6243700000000048,4.075,4.522100748773324
130,0.8592374999999948,0.9197750000000042,1.0,1.6075680800610743
131,-0.04499250000000075,0.7375875000000036,-0.95,1.203561234508866
132,-0.14090499999999792,0.40314750000000005,-1.075,1.156722579437805
133,0.4113475000000051,-0.27904250000000275,-1.15,1.2528253998712293
134,-0.30538000000000237,-0.5557149999999978,-2.325,2.409917240409927
135,-0.37920249999999667,0.2312350000000009,-1.025,1.117089594093172
136,-1.949700000000007,1.4624324999999998,-0.625,2.516081061304718
137,-1.138530000000003,1.2696799999999997,0.9,1.9282992151893872
138,-1.834745833333335,0.7741675000000015,1.0,2.2283688184387893
139,-0.163474999999994,0.2028999999999968,0.4,0.47738086013684794
140,-0.22566249999999854,0.4993574999999993,1.65,1.738614815510468
141,0.07028750000000628,0.2733824999999996,1.85,1.8714107843983643
142,0.0276299999999992,0.1265650000000022,0.6,0.6138258027527033
143,0.3606949999999983,0.17023000000000083,0.85,0.9389244569852246
144,1.1995475,0.8079258333333315,-0.525,1.5385978541917988
145,0.5730749999999943,-0.2089650000000006,-0.5,0.7887213239478148
146,2.2247475000000008,-1.933775,-0.9,3.0820426975272834
147,1.1394925000000058,-1.8189774999999997,-1.3,2.509406763173821
148,1.4049075000000015,-1.4625349999999997,-0.4,2.0670688691432737
149,-1.6941775000000063,-3.3344699999999987,-11.95,12.521638374526164
150,-1.4385999999999968,-3.993045000000001,-10.15,11.001657981051084
151,-1.8203050000000076,-3.4015800000000014,-10.8,11.46840253868973
152,-1.182577500000002,-3.24444,-9.325,9.943867731275706
153,-1.2042325000000005,-3.8852650000000013,-9.2,10.059098370842252
154,-0.9921750000000031,-4.081413333333333,-5.125,6.626309004878667
155,0.6253075000000023,-1.963092500000002,-2.45,3.201131305197041
156,0.5281200000000013,-1.0377425000000016,-1.35,1.7827844038767713
157,0.6950674999999933,0.24076499999999895,-1.075,1.302578832463218
158,0.8345925000000023,0.4152825000000007,0.0,0.9322039454231592
159,2.915582500000005,3.370702499999999,10.575,11.475751899453583
160,2.1571124999999993,4.039567499999999,7.275,8.596328572403017
161,2.1887275000000046,3.724415000000002,8.25,9.312587994831581
162,1.1098700000000008,3.80694,7.35,8.351473138345115
163,0.6919075000000021,4.721209999999999,7.625,8.994953299081448
164,0.02198500000000081,3.901660000000004,4.35,5.843452241254738
165,-0.7688825000000008,2.193467500000003,1.35,2.687932285672858
166,-1.0962574999999959,1.641395,-0.125,1.9777722448075867
167,-1.1029999999999915,0.4437850000000026,-0.5,1.2897884036635558
168,-1.1988500000000044,-0.20862499999999784,-1.4,1.8549301100378444
169,-1.2255449999999997,-0.6797024999999991,-1.1,1.7815600005420105
170,-1.8038025000000004,-0.6903149999999982,-1.15,2.2478296773179345
171,-1.6187450000000012,-0.8722250000000031,-2.375,3.003620619460788
