frame_idx,velocity_x,velocity_y,velocity_z,velocity_magnitude
0,0.0,0.0,0.0,0.0
1,5.853874999999988,-2.7344875,14.125,15.532575427252272
2,10.811924999999974,-1.1175374999999832,18.25,21.241683367132904
3,0.928612500000014,3.126925,-2.125,3.8930201811423064
4,-3.289462499999985,0.8683374999999955,-7.875,8.578472973251849
5,5.801349999999957,-1.0282875000000047,2.0,6.221980151459482
6,4.9419750000000136,-0.5898125000000078,2.0,5.3638601478582
7,-0.896699999999953,-1.424087500000013,-1.875,2.51946841568935
8,2.0473249999999723,-1.3978249999999974,-2.0,3.18519299042458
9,0.8310374999999794,0.5713500000000096,2.0,2.239880387187277
10,-1.6308500000000095,2.275925000000001,-1.5,3.1763983264264946
11,-3.97807499999999,2.926249999999996,0.375,4.952640181572339
12,-5.610087499999992,1.4171875000000114,5.875,8.246037058357938
13,-3.632287500000018,1.4632375000000053,1.875,4.341681870434849
14,-6.64488750000001,4.897537499999984,3.25,8.871465687898617
15,-5.727762500000011,2.2559124999999938,2.625,6.692311219904719
16,3.0656125000000145,-1.0028250000000014,15.125,15.465098220857874
17,3.871950000000055,-0.18076250000000016,14.25,14.767774777667308
18,3.973862500000024,-0.552337499999993,-1.125,4.166807516890201
19,2.892712499999959,4.435225000000003,-9.875,11.2051163049868
20,4.2741249999999695,10.134462500000012,-3.0,11.400678693811663
21,9.241150000000005,7.7914750000000055,2.875,12.424635246079669
22,14.307597499999957,17.66377249999998,55.200000000000045,59.69720433281416
23,3.184500000000014,7.773550000000014,-15.125,17.30129315549853
24,-13.730022499999933,-9.831159999999983,-84.45000000000005,86.12181909827562
25,-15.753862500000025,-6.871625000000023,-23.375,29.013687094361728
26,-15.679675000000032,-7.065650000000005,-18.75,25.442840211504024
27,-8.483224999999976,-1.7261874999999947,-1.0,8.71463307809232
28,4.362650000000031,3.6251749999999987,17.875,18.75340592540793
29,15.632450000000006,10.769874999999999,39.125,43.48711677632957
30,18.104049999999972,10.094737499999994,35.0,40.67751653673569
31,11.11865000000003,1.2863000000000113,3.5,11.72727357540962
32,1.8365374999999915,-1.7145375000000058,-13.875,14.10064302887682
33,-3.03732500000001,-1.6645500000000055,-16.75,17.10434359623675
34,-5.735287499999998,-1.5600124999999991,-12.5,13.841140188142466
35,-7.3259375000000375,-2.646349999999998,-14.625,16.569947301557924
36,-11.237224999999967,-4.583749999999981,-20.875,24.146461744179497
37,-10.258049999999997,-2.7635875,3.75,11.266210794790599
38,-9.547562500000026,4.234199999999987,28.5,30.353490727285497
39,-10.126466666666687,0.061120833333333735,31.833333333333258,33.40524171471425
40,-3.572474999999997,-16.38158750000001,16.875,23.788329315985635
41,2.1270541666666816,-12.013058333333333,6.1666666666667425,13.66988323745972
42,-1.825400000000002,2.4015625000000114,-9.0,9.492080256793361
43,0.409575000000018,2.192187500000003,-18.5,18.633932427584394
44,-0.8571374999999932,6.94178749999999,-22.875,23.920466621474223
45,-10.750262499999991,4.173487499999993,-29.375,31.5575152179566
46,-0.6981874999999889,2.6687125000000123,-1.0,2.934193618835088
47,15.505574999999965,13.796174999999977,27.0,34.055209597229734
48,11.012549999999976,11.72711249999999,15.375,22.25291104754961
49,1.1563375000000065,1.1242750000000115,5.875,6.092350588199213
50,-2.43323749999999,-7.289087499999994,18.5,20.032509610981403
51,-4.222262499999999,-9.07752499999998,11.0,14.873767536993808
52,-0.1720250000000192,-3.717537500000006,-10.375,11.02226395367718
53,3.2577500000000157,-2.4222750000000133,-31.5,31.760515600949006
54,3.376062499999989,-6.393912499999999,-23.5,24.58719006030503
55,-2.1848500000000115,-4.010837500000008,-6.625,8.046801350468792
56,0.02528750000001878,-1.1286625000000043,8.125,8.203056960460685
57,9.007112500000005,2.4793125000000202,25.75,27.39229026679428
58,4.492574999999988,-1.9986249999999899,14.75,15.547997685272849
59,-4.507745833333331,-6.466025000000002,8.041666666666742,11.260446464343143
60,-9.869487499999991,-8.578825000000009,15.0,19.89982466991308
61,-8.642579166666678,-7.746950000000012,7.8333333333332575,14.002518347272787
62,0.5789000000000044,-0.7743875000000031,5.25,5.338286355203911
63,1.530524999999983,-0.08083749999998702,-0.875,1.7648417711033462
64,-1.3612249999999904,0.37321250000000816,-0.625,1.5436470032948693
65,-1.9924249999999688,-1.6007250000000113,-8.125,8.517493933443681
66,-0.13077499999999986,-0.6597875000000073,-11.625,11.644442736592476
67,0.5112875000000088,1.4945749999999975,7.0,7.176013471160799
68,0.641737500000005,-0.12928749999998956,7.5,7.528515277035871
69,-0.37183750000002647,-0.8107875000000035,0.125,0.9007022241354383
70,3.563625000000002,-1.8008875000000018,3.125,5.070329765240252
71,6.013412500000015,-3.2848874999999964,0.5,6.87034320706125
72,1.1471499999999821,-3.5303124999999937,-11.125,11.727944596993805
73,-5.3851666666666915,1.9520625000000251,-5.7916666666667425,8.145794670224818
74,-6.809245833333335,6.461500000000015,-0.8333333333332575,9.423972384998372
75,-2.58399583333329,0.1298749999999842,2.1666666666667425,3.374662416709792
76,2.0683958333333408,-1.3485750000000252,7.3333333333332575,7.7378739736281865
77,3.4131124999999827,0.6728374999999858,2.5,4.283928948881198
78,-0.6691500000000019,-2.641574999999989,-1.5,3.1105755421022883
79,1.3746250000000089,-4.284687499999976,-10.0,10.965771330065254
80,6.187612500000029,-3.0940750000000037,-6.5,9.49262074222823
81,6.60341249999999,-0.878987500000008,4.0,7.770307308614788
82,0.3306249999999693,1.1654875000000118,3.5,3.703737842137488
83,-5.362637500000005,4.762762499999994,-6.666666666666629,9.792151552761856
84,-8.016062499999975,6.67534999999998,0.125,10.432314250750196
85,-7.531933333333342,5.723849999999999,7.333333333333371,11.969555394335089
86,-1.4487375000000213,-4.927187500000002,-3.625,6.286226372320884
87,3.7662833333333765,-12.034512500000005,-13.541666666666742,18.503813589925574
88,2.479499999999973,-2.7953124999999943,-16.75,17.161707147677824
89,1.623862499999973,-0.4052124999999904,0.0,1.6736566520832175
90,4.269725000000022,0.9102625000000018,19.25,19.738835563288212
91,3.0034875000000056,4.636262500000001,19.375,20.147121187196014
92,-0.594600000000014,2.399825000000007,3.5,4.285173180937388
93,-2.3786499999999933,0.7425874999999991,-5.5,6.038162967132986
94,-1.6016750000000002,0.08718749999999886,-4.0,4.309636233579495
95,0.2584749999999758,1.5691125000000028,3.5,3.844336530960999
96,-0.7816999999999723,6.732537499999992,4.5,8.135607910839
97,-1.4493625000000065,3.711375000000004,-5.5,6.791535617740019
98,1.4726374999999905,-1.7788749999999993,-9.0,9.29155839846208
99,3.9556499999999915,-5.266199999999998,-6.5,9.253649515866694
100,5.520974999999993,-6.357574999999997,-1.5,8.55277293228634
101,2.849337500000047,-0.6914875000000222,5.5,6.232726462116141
102,0.32970000000000255,-0.043612499999994725,-0.375,0.5012276330732885
103,-0.868725000000012,0.004625000000018531,-4.375,4.460418087606813
104,-1.193262500000003,1.4828124999999943,2.375,3.043556029394315
105,-2.7441374999999937,0.7368249999999961,-1.0,3.0121755758141338
106,-2.517937499999988,-0.6198000000000121,-2.0,3.2747765257962573
107,2.7458874999999807,-2.608975000000001,-0.625,3.838915694995287
108,1.1785375000000045,-2.2306749999999766,-10.75,11.042072341482426
109,-4.661875000000009,4.301987499999996,-2.875,6.964610539418647
110,-3.2183624999999836,5.3021124999999785,12.75,14.17860198129781
111,3.3486750000000143,-0.44303750000000264,12.5,12.948355358192458
112,1.5725249999999846,-1.3129124999999817,3.5,4.055437597631253
113,-2.7704750000000047,2.588537500000001,-3.625,5.245634672232835
114,-0.7955625000000168,3.1788999999999845,-2.0,3.8390526046677427
115,0.05912499999999454,1.2809000000000026,0.5,1.376299595155432
116,0.8741375000000176,-0.19114999999999327,2.5,2.655306892132485
117,-0.07618749999997476,-2.749262499999986,-2.5,3.7167524573291693
118,0.8246249999999975,-2.6912624999999935,-6.5,7.083283153632305
119,0.12541249999998172,4.093874999999983,-5.833333333333371,7.127644673281583
120,-3.607925000000023,0.4487374999999929,1.125,3.8057999355630097
121,-2.4835874999999987,-7.0459374999999795,-7.291666666666629,10.439437001191177
122,-2.974774999999994,-5.653575000000004,-21.0,21.950220877732644
123,0.371287499999994,-5.900937500000026,-6.25,8.603570060536661
