frame_idx,velocity_x,velocity_y,velocity_z,velocity_magnitude
0,0.0,0.0,0.0,0.0
1,-0.8223656249999962,0.21708437499999889,-1.96875,2.144618243312962
2,1.6824906249999927,0.5246593749999988,-0.03125,1.7626737433479445
3,3.1161093750000006,-0.20975312499999887,3.09375,4.3960690477869155
4,2.9217843750000014,-0.5149843750000045,3.03125,4.241522062065491
5,3.6279406249999937,-0.5592093749999982,2.59375,4.494686570397677
6,1.6660749999999993,0.31147499999999795,0.0,1.6949402884025138
7,0.5172468749999979,0.2891562499999978,-2.34375,2.4175027878187287
8,0.43940312499999834,0.26130624999999696,0.625,0.807453442960537
9,-0.06290937500000382,0.42636875000000174,1.09375,1.1756006817535685
10,-1.9190062499999954,0.8841874999999995,0.59375,2.1947463601052615
11,-2.9596250000000097,1.7982062499999998,1.40625,3.737708511998243
12,-3.12677187500001,1.8041875000000012,1.71875,3.9982366683260926
13,-2.705053124999999,1.8969562499999988,5.6875,6.577492810599364
14,-2.366543749999991,1.6161593749999987,4.78125,5.574302827131336
15,-1.3038749999999908,1.1898906250000003,5.78125,6.044731696079476
16,-0.6488468750000038,1.9934031250000004,2.21875,3.0524596391200713
17,1.1671781249999995,3.3692093750000005,3.5625,5.04036534767733
18,2.569512500000002,3.5754625000000004,2.46875,5.047876101793953
19,6.405299374999991,6.560768124999999,16.55000000000001,18.920201861327794
20,4.797578125000008,4.954871875000006,-1.96875,7.172411569733339
21,2.2063906250000045,4.353684375000004,-8.34375,9.666482881053847
22,-0.10887500000001182,3.28215625,-11.375,11.839553556407399
23,-2.7069937500000094,2.725356250000001,-12.75,13.316076068119813
24,-2.9528593749999956,1.7418031250000006,-9.15625,9.777022587540909
25,-2.684862499999994,1.0980343749999975,-7.53125,8.070557148988405
26,-1.3550343749999954,2.486403124999999,-0.09375,2.8332150853652798
27,-1.7357493749999904,-0.7942243749999989,-12.581250000000011,12.725229656597845
28,0.6285031250000088,0.8645906249999982,4.5625,4.686036638458204
29,2.1558906249999907,1.2349312499999954,5.0625,5.6393107583453315
30,3.8076375000000127,2.1663593750000025,6.21875,7.606843486989643
31,4.641987499999999,2.611340624999997,6.625,8.500457211816999
32,4.096959374999997,1.9363187500000016,2.8125,5.333344417155331
33,0.7420187499999997,0.559109375000002,-3.0625,3.2003283219951753
34,-2.3756656250000034,-1.447046874999998,-6.03125,6.64181514216964
35,-6.170884375,-0.9060249999999996,-4.6875,7.8021376250514916
36,-7.686944791666683,-1.7533416666666675,1.0520833333333144,7.95425713504905
37,-7.523137499999997,-4.5727875000000004,3.0,9.300966797277713
38,-6.39585000000001,-4.340468749999999,6.78125,10.2826026741641
39,-6.545665624999998,-3.582393749999998,3.875,8.40802643040242
40,-4.461971874999996,-3.130834374999999,5.8125,7.96846742774121
41,-3.9506437500000047,-0.7010093750000053,3.375,5.24305494757131
42,-4.585024999999995,-1.396565625000001,-2.46875,5.391435463590063
43,-1.7382999999999953,-1.092381249999999,-4.0,4.496107614965587
44,1.8229854166666684,2.03719791666666,-3.6770833333333144,4.581963882586589
45,1.907956249999998,5.934793750000001,-4.375,7.615950295724962
46,1.5803062499999996,5.321531249999996,-3.75,6.699146414918514
47,1.755996875000001,3.5121312499999995,2.5,4.65495337702069
48,0.42234687499999524,2.5041031250000003,3.625,4.426006590986623
49,1.9272749999999945,0.8473000000000006,5.625,6.006074526312921
50,3.924349999999997,0.8551624999999987,3.09375,5.069823950237939
51,2.945837499999989,-1.4183562500000022,0.0,3.2695096005854234
52,-0.4982562499999972,-3.5965906249999975,-5.3125,6.434778913412794
53,0.19902187499999968,-4.632300000000001,-1.8125,4.978249616755725
54,1.4644375000000025,-3.2578312499999953,-0.34375,3.5883430308964037
55,1.9304749999999942,-3.309684375,-2.75,4.716274418197495
56,1.3930666666666696,-2.6049562500000008,-1.0833333333333144,3.146433363874551
57,-0.4938906249999988,-4.525006250000001,3.59375,5.79953865186723
58,-1.582015625000004,-3.9361250000000005,8.75,9.724111962198355
59,-1.193181249999995,-3.1201250000000016,10.78125,11.286904494744189
60,-0.6531718750000053,-2.9536249999999953,10.1875,10.627120512580818
61,-1.5398093749999973,-2.7446562499999985,8.59375,9.151868110091073
62,-3.403056249999999,-3.973634375000003,1.71875,5.506783412242188
63,-2.6956468749999942,-2.409946875000003,2.0,4.132112778593962
64,-2.148297916666664,-1.9834843750000033,1.4583333333333144,3.2674348219565967
65,-0.06784062499999521,-0.29756249999999795,0.125,0.3298041719060551
66,-0.08061250000000086,-0.24944375000000107,-0.46875,0.5370727344320443
67,0.6783406250000041,-0.5541874999999976,-0.40625,0.9655614176123876
68,1.0401093750000072,-1.0504562500000034,-0.125,1.483546711474558
69,1.3054343749999973,-1.530068749999998,-3.03125,3.6378215802397715
70,0.19192395833332654,-0.16225937499999432,0.4583333333333144,0.5227163236423255
71,-0.36418333333333663,0.2502531250000075,-0.3333333333333144,0.5535045058182888
72,-0.5818968749999982,-0.5034343749999977,-0.75,1.0744999502402974
73,-0.007518750000002683,-0.05456875000000139,-0.375,0.3790241154308327
74,0.3643406250000041,-0.13252812500000033,-0.15625,0.41799743712301557
75,-1.0657125000000036,-0.2647406249999982,-1.53125,1.8842922527255817
76,-0.7953562499999975,-0.3824781249999951,-2.78125,2.9179158046485116
77,0.194403125000008,-0.15568125000000066,-0.375,0.45017133028584955
78,2.201788541666673,-1.0902406250000034,-0.3333333333333144,2.479437136473952
79,1.9793708333333342,-1.4796843750000015,0.7083333333333144,2.5708191022670044
80,1.5071281249999942,0.067981249999999,-2.541666666666657,2.9556938407016986
81,-0.5417437499999949,0.5262968749999999,-1.09375,1.3291966573080232
82,-1.229133333333337,1.3307343750000022,-1.3333333333333144,2.2493111180304726
83,-0.7366406249999997,-0.045106250000003456,-1.625,1.784740592968472
84,-0.631218749999995,-0.6067218750000052,-2.21875,2.385246340832552
