frame_idx,velocity_x,velocity_y,velocity_z,velocity_magnitude
0,0.0,0.0,0.0,0.0
1,0.09233749999999771,0.06348333333333439,0.2222222222222222,0.24887559857636413
2,0.046274999999995875,0.09756666666666705,-0.3888888888888889,0.40360277250122883
3,-0.4493041666666626,0.23039027777777696,0.05555555555555555,0.5079767061899904
4,-0.02795972222222392,0.18949722222222298,0.4861111111111111,0.5224891918904748
5,-0.20829722222222496,0.2787180555555548,0.4861111111111111,0.5978089156443247
6,-1.13177638888889,0.8301499999999985,-0.027777777777777776,1.4038655284195296
7,-0.7415361111111136,0.8768111111111097,0.5416666666666666,1.269675669778495
8,0.4101722222222198,0.5945541666666669,3.6805555555555554,3.750763269857786
9,0.3391111111111134,0.5528944444444429,3.6944444444444446,3.750947662319879
10,0.8517125000000002,0.5331833333333343,3.5555555555555554,3.694817175212147
11,0.010093055555554682,1.3495291666666656,1.0277777777777777,1.696366116717821
12,0.12529027777777754,1.7834055555555561,1.1944444444444444,2.15010012793736
13,0.9337083333333314,1.8678124999999994,1.5833333333333333,2.6205875736820547
14,2.08051916666666,3.6495649999999986,8.202777777777783,9.215934459602963
15,0.6429472222222267,2.845794444444446,-0.3194444444444444,2.9349568827634536
16,0.005852777777777065,2.6227486111111125,-1.4027777777777777,2.9743285000013273
17,-1.0078486111111147,2.2405125000000004,-2.7083333333333335,3.6566001326395123
18,-1.96381388888889,1.9929902777777784,-3.263888888888889,4.299016854645024
19,-2.0427666666666653,1.9852305555555556,-3.0416666666666665,4.167225950709533
20,-1.2978694444444412,2.142906944444445,-1.1111111111111112,2.7406355410023635
21,0.13618055555555644,2.8567444444444448,1.2638888888888888,3.1268113291390653
22,1.3370347222222216,3.107079166666665,2.125,3.994649896594428
23,1.7751736111111174,2.8370847222222233,1.4444444444444444,3.6450940761163424
24,2.2794152777777774,2.372404166666666,0.2222222222222222,3.2974866572335793
25,2.0741111111111175,2.401477777777779,-0.7083333333333334,3.251271832607388
26,1.301537499999998,2.310494444444444,-2.8472222222222223,3.890894347631523
27,0.8299013888888851,2.1275236111111124,-3.9166666666666665,4.533803128598853
28,-0.3885833333333342,1.8625597222222234,-5.041666666666667,5.388740901506283
29,-0.6312944444444434,1.3276555555555565,-2.4027777777777777,2.8168320857244344
30,-1.9243263888888893,1.2069749999999984,-1.5416666666666667,2.7452790045294595
31,-2.7832518518518534,0.4687273148148152,0.8148148148148064,2.9377064776679047
32,-3.9110011111111067,-2.575842777777778,-5.800000000000005,7.4545889026117536
33,-2.900745833333335,-1.7297847222222233,3.1805555555555554,4.639225713069954
34,-2.588265277777781,-1.21665138888889,2.5833333333333335,3.8539549635856503
35,-1.10480833333333,-0.7226944444444428,3.7222222222222223,3.949408434821419
36,-0.9413166666666655,0.339730555555554,2.125,2.3488548097578374
37,-1.3567013888888875,-0.06717499999999967,0.5694444444444444,1.4728944682314067
38,-1.5036319444444455,0.23345694444444437,0.027777777777777776,1.5219010395559207
39,-1.3707986111111141,0.26908055555555344,-0.7777777777777778,1.598884438978372
40,-2.2915763888888896,0.41483194444444393,-2.1527777777777777,3.1714129420084083
41,-2.477722222222228,0.2510777777777757,-0.5138888888888888,2.5428781431895513
42,-2.765995833333332,-0.20456249999999918,1.4444444444444444,3.127139031048991
43,-2.609381944444449,-0.5725861111111104,2.5694444444444446,3.706585185816786
44,-2.1478555555555565,-0.44428749999999995,1.6805555555555556,2.7631398526849416
45,-1.4334166666666652,-0.5476888888888899,0.6944444444444444,1.6843098128639735
46,-0.5241569444444502,-0.6454166666666686,1.3888888888888888,1.6187388676681203
47,-0.5363944444444447,-0.6862722222222241,-0.4583333333333333,0.9842550520414608
48,0.5394930555555548,-1.2412902777777788,-0.875,1.6116697275491354
49,1.589558796296299,-0.4175842592592589,-1.1342592592592509,1.9969020626158376
50,1.43560972222222,0.3568166666666678,-1.1111111111111112,1.850097648607943
51,0.8523587962962975,0.1987527777777779,-0.9259259259259175,1.2741102796068413
52,0.5418222222222211,-0.86322638888889,1.5555555555555556,1.8597000310232112
53,-0.15343611111111322,-0.9055958333333349,2.0,2.2008285834075307
54,0.701381944444443,-1.720579166666667,4.680555555555555,5.03586433588138
55,1.2110958333333284,-1.3782986111111104,5.166666666666667,5.48278256210773
56,0.6277111111111096,-1.975634722222223,4.722222222222222,5.157183001475884
57,-0.7331263888888865,-3.0890652777777756,1.2638888888888888,3.4171938364562138
58,-0.6104361111111101,-3.351956944444445,1.7222222222222223,3.8176297601880993
