frame_idx,velocity_magnitude
0,0.0
1,4.584857932690225
2,5.335119249041509
3,3.513310059001612
4,4.04484393315954
5,3.2776538044436916
6,3.00389859148374
7,2.41815387471329
8,1.5935745860508204
9,1.6528454502019267
10,2.418435951546916
11,3.8054961137458223
12,4.904445516680108
13,4.9806019533409795
14,5.664761721003177
15,5.679313858386943
16,7.637088140372305
17,7.541501589399104
18,6.176125573039093
19,8.309230738704624
20,9.270042359913187
21,11.764592829849217
22,16.487308983999817
23,11.082264516581157
24,21.20422203487857
25,16.96868673052399
26,12.525042981968285
27,6.014561998566007
28,10.627028076374614
29,15.977212048563507
30,15.529735986045651
31,7.9942728736397815
32,5.885492479737741
33,8.460137548262944
34,10.413180637824947
35,10.441696952475164
36,9.639961093945066
37,8.569619764449001
38,13.356024748127465
39,14.682937431957976
40,12.033394428948766
41,7.018043683729192
42,5.699205467049254
43,9.618486344999464
44,11.071405398396463
45,10.411584016803491
46,4.677224395749744
47,9.512007592382162
48,10.241238628735633
49,8.479885759446685
50,7.415353970820663
51,5.463447368217755
52,7.219359284116176
53,11.28709676684237
54,10.170556319636814
55,6.013084255653077
56,5.89356171727811
57,9.527536383873642
58,9.676277813226088
59,9.722395650273919
60,10.376868059040698
61,8.749453649362977
62,6.17572360838517
63,4.129442618494777
64,3.604357708607013
65,3.6857792764277213
66,2.961958570750439
67,2.308329850805208
68,2.8045095575668766
69,2.6051271196136194
70,2.309337809909304
71,2.3999564667251634
72,3.152376769834165
73,2.676478223677953
74,2.928307941756212
75,2.594976260894317
76,3.122067124763059
77,2.267123995963693
78,2.6139655368557584
79,4.124830260910939
80,3.4372660614413504
81,3.0623328942216093
82,2.537928567912953
83,4.615974513270402
84,4.787006334700455
85,4.335824764785096
86,3.571399563409873
87,5.284669898883507
88,5.156189127518723
89,2.1819969733770015
90,5.669770742594395
91,5.948571598023629
92,3.8342180886391772
93,3.8257761212179195
94,2.8756845770165236
95,2.7704940101117628
96,3.397505142598437
97,2.9246432768116617
98,3.6209657774626245
99,3.8850060286771892
100,3.6370981983550075
101,3.1617078016288964
102,1.9476182661919625
103,2.304050844489308
104,2.0562504376798407
105,1.7291642265236873
106,2.077484800440929
107,2.527686216196168
108,2.9783355950172306
109,2.4771660025890436
110,3.8557449151412753
111,4.228381101189915
112,2.784307459842302
113,2.4675136882579616
114,2.0630000915504647
115,1.5314062281282002
116,1.7703919550978429
117,2.9234931179443504
118,4.024505752010115
119,4.378022654460316
120,4.504967923461851
121,5.2313240802216106
122,5.796561998942308
123,3.3323963410025814
124,4.7295561322182
125,6.869596388667474
126,6.58459465707432
127,5.750851024862234
128,5.067006797203564
129,3.6894260661114444
130,2.4479877463594057
131,2.6959755336229856
132,3.341270676176925
133,2.8309528627531457
134,3.0495619086593786
135,2.683929458295296
136,1.7593830959502408
137,1.6289674435305836
138,2.6233932725330873
139,3.834669340980921
140,4.339966140989771
141,2.9795511594488033
142,1.6458594640238144
143,2.496656164144526
144,3.0000112394064886
145,2.7196914404805286
146,2.784265328600427
147,3.96541572367035
148,4.662391015884792
149,5.14135369824618
150,7.530728861902306
151,9.483411939752816
152,12.40186020843072
153,19.124236176378584
154,16.928986169197497
155,9.087588963749573
156,4.1454665582179695
157,5.418038141625113
158,10.084528168306194
159,14.762246519895527
160,13.939782623997402
161,11.490766449519839
162,8.859778703296387
163,6.0473651074921815
164,5.931869782914553
165,4.3585099641284915
166,2.7190962919897146
167,2.005449967917923
168,1.9211167312384916
169,2.452339547774688
170,2.288211734975256
171,2.2708655545762975
172,2.8374693568781284
173,3.541080785731869
174,4.893331217790737
175,4.597465814026555
176,3.250430699233347
177,3.3319727142817093
178,5.488363220754583
